masterid,stationcode,latitude,longitude
404M04835,404M04835,34.13359,-118.90883
404M04836,404M04836,34.172,-118.80714
404M04837,404M04837,34.18633,-118.69708
404M04840,404M04840,34.12932,-118.88543
404M04841,404M04841,34.20549,-118.74071000000001
404M04843,404M04843,34.14611,-118.92484
404M04844,404M04844,34.15409,-118.83153
404M04846,404M04846,34.14793,-118.91069
404M04847,404M04847,34.14357,-118.89001
404M04848,404M04848,34.1965,-118.80101
404M04850,404M04850,34.14601,-118.84187
404M04851,404M04851,34.14548,-118.90176
404M04852,404M04852,34.16554,-118.80621
404M04853,404M04853,34.17364,-118.69111
404M04855,404M04855,34.0968,-118.92525
404M04856,404M04856,34.11756,-118.88798
404M04857,404M04857,34.18928,-118.72938
404M04859,404M04859,34.14722,-118.91795
404M04860,404M04860,34.15251,-118.84205
404M04862,404M04862,34.14805,-118.91317
404M04863,404M04863,34.14402,-118.89326
404M04864,404M04864,34.18045,-118.80797
404M04866,404M04866,34.14617,-118.85138
404M04867,404M04867,34.14208,-118.88312
404M04868,404M04868,34.18398,-118.7609
404M04869,404M04869,34.18299,-118.70869
404M04871,404M04871,34.1464,-118.92749
404M04872,404M04872,34.17295,-118.81136
404M04876,404M04876,34.19451,-118.77793
404M04878,404M04878,34.14858,-118.91566
404M04879,404M04879,34.14483,-118.89866
404M04880,404M04880,34.18339,-118.79033
404M04882,404M04882,34.13763,-118.85056
404M04883,404M04883,34.14287,-118.88663
404M04884,404M04884,34.17614,-118.76149
404M04885,404M04885,34.17165,-118.70268
404M04888,404M04888,34.14096,-118.877
404M04889,404M04889,34.20022,-118.74899
404M04891,404M04891,34.14553,-118.92273
404M04892,404M04892,34.14966,-118.8303
404M04895,404M04895,34.11085,-118.93917
404M04896,404M04896,34.19294,-118.78729
404M04898,404M04898,34.14527,-118.83747
404M04899,404M04899,34.12797,-118.9003
404M04900,404M04900,34.17226,-118.78614
404M04901,404M04901,34.17871,-118.69588
404M04903,404M04903,34.09898,-118.92994
404M04904,404M04904,34.11689,-118.90368
404M04905,404M04905,34.20232,-118.71995
404M04907,404M04907,34.14573,-118.9242
404M04908,404M04908,34.15522,-118.84455
404M04910,404M04910,34.1477,-118.90952
404M04911,404M04911,34.14372,-118.8916
404M04912,404M04912,34.19262,-118.80267
404M04914,404M04914,34.1414,-118.85922
404M04915,404M04915,34.14671,-118.90478
404M04916,404M04916,34.16794,-118.80908
404M04917,404M04917,34.18392,-118.74519
404M04920,404M04920,34.1197,-118.87601
404M04921,404M04921,34.20382,-118.71512
404M04923,404M04923,34.14641,-118.92074
404M04924,404M04924,34.15422,-118.85793
404M04926,404M04926,34.15506,-118.86819
404M04927,404M04927,34.14391,-118.89207
404M04928,404M04928,34.18749,-118.78794
404M04930,404M04930,34.14618,-118.851
404M04931,404M04931,34.14262,-118.88381
404M04932,404M04932,34.18308,-118.76198
404M04933,404M04933,34.1777,-118.72492
404M04935,404M04935,34.14571,-118.92905
404M04936,404M04936,34.16241,-118.81658
404M04940,404M04940,34.1906,-118.76765
404M04942,404M04942,34.14519,-118.83661
404M04943,404M04943,34.14498,-118.8994
404M04944,404M04944,34.17856,-118.80363
404M04947,404M04947,34.14158,-118.88251
404M04948,404M04948,34.1739,-118.76369
404M04949,404M04949,34.16942,-118.70359
404M04952,404M04952,34.14249,-118.87293
404M04953,404M04953,34.19293,-118.74625
404M04955,404M04955,34.14569,-118.92228
404M04956,404M04956,34.15683,-118.82599
404M04959,404M04959,34.11,-118.92093
404M04960,404M04960,34.19742,-118.78795
404M04962,404M04962,34.14548,-118.83976
404M04963,404M04963,34.14603,-118.90379
404M04964,404M04964,34.17863,-118.78861
404M04965,404M04965,34.18649,-118.68471
404M04967,404M04967,34.09995,-118.92987
404M04968,404M04968,34.11728,-118.90923
404M04969,404M04969,34.2042,-118.72913
404M04971,404M04971,34.1464,-118.9263
404M04972,404M04972,34.14737,-118.84697
404M04974,404M04974,34.14802,-118.9125
404M04975,404M04975,34.14334,-118.88869
404M04976,404M04976,34.18506,-118.80868
404M04978,404M04978,34.13989,-118.85715
404M04979,404M04979,34.14758,-118.90778
404M04980,404M04980,34.18063,-118.76884
404M04981,404M04981,34.16873,-118.7418
404M04984,404M04984,34.1002,-118.90789
404M04985,404M04985,34.20573,-118.71732
404M04987,404M04987,34.14677,-118.9199
404M04988,404M04988,34.15894,-118.84786
404M04990,404M04990,34.14777,-118.91641
404M04991,404M04991,34.14427,-118.89597
404M04992,404M04992,34.18525,-118.79069
404M04994,404M04994,34.14344,-118.85918
404M04995,404M04995,34.14302,-118.88709
404M04996,404M04996,34.18514,-118.77275
404M04997,404M04997,34.16858,-118.73026
404M05000,404M05000,34.15979,-118.81791
404M05003,404M05003,34.11951,-118.94344
404M05004,404M05004,34.19132,-118.75874
404M05006,404M05006,34.13075,-118.85496
404M05007,404M05007,34.14533,-118.90107
404M05008,404M05008,34.17722,-118.80429
404M05011,404M05011,34.14093,-118.88006
404M05012,404M05012,34.17244,-118.76382
404M05013,404M05013,34.19176,-118.69865
404M05016,404M05016,34.14091,-118.88065
404M05017,404M05017,34.21198,-118.72677
404M05019,404M05019,34.13198,-118.91555
404M05020,404M05020,34.16333,-118.81069
404M05023,404M05023,34.12519,-118.93618
404M05024,404M05024,34.20582,-118.77063
404M05026,404M05026,34.13389,-118.85328
404M05027,404M05027,34.13127,-118.90341
404M05028,404M05028,34.16891,-118.80857
404M05029,404M05029,34.17592,-118.70272
404M05032,404M05032,34.12699,-118.87165
404M05033,404M05033,34.20199,-118.73924
404M05035,404M05035,34.14617,-118.92125
404M05036,404M05036,34.14708,-118.82535
404M05038,404M05038,34.1477,-118.90926
404M05039,404M05039,34.11904,-118.91661
404M05040,404M05040,34.19964,-118.79863
404M05042,404M05042,34.14677,-118.84279
404M05043,404M05043,34.14571,-118.90264
404M05044,404M05044,34.16304,-118.80115
404M05045,404M05045,34.16879,-118.6829
404M05047,404M05047,34.08757,-118.92168
404M05048,404M05048,34.11777,-118.87478
404M05049,404M05049,34.18981,-118.70876
404M05051,404M05051,34.14727,-118.91757
404M05052,404M05052,34.14704,-118.84331
404M05054,404M05054,34.14804,-118.91294
404M05055,404M05055,34.14424,-118.89448
404M05056,404M05056,34.1817,-118.80198
404M05058,404M05058,34.14535,-118.85439
404M05059,404M05059,34.14715,-118.90637
404M05060,404M05060,34.18724,-118.76047
404M05061,404M05061,34.18787,-118.7295
404M05064,404M05064,34.1696,-118.81269
404M05065,404M05065,34.21307,-118.73584
404M05068,404M05068,34.19568,-118.77661
404M05070,404M05070,34.14814,-118.91493
404M05071,404M05071,34.14449,-118.89704
404M05072,404M05072,34.18764,-118.79468
404M05074,404M05074,34.1448,-118.85766
404M05075,404M05075,34.14276,-118.88607
404M05076,404M05076,34.17625,-118.76567
404M05077,404M05077,34.1687,-118.68065
404M05080,404M05080,34.14129,-118.88211
404M05081,404M05081,34.20663,-118.7534
404M05083,404M05083,34.14553,-118.92302
404M05084,404M05084,34.15717,-118.81235
404M05087,404M05087,34.11031,-118.9386
404M05088,404M05088,34.20448,-118.76184
404M05090,404M05090,34.14701,-118.84913
404M05091,404M05091,34.12836,-118.89499
404M05092,404M05092,34.1727,-118.80698
404M05093,404M05093,34.17995,-118.701
404M05095,404M05095,34.10139,-118.94065
404M05096,404M05096,34.13481,-118.87949
404M05097,404M05097,34.20159,-118.73877
404M05099,404M05099,34.14636,-118.92538
404M05100,404M05100,34.1578,-118.84682
404M05102,404M05102,34.14795,-118.9111
404M05103,404M05103,34.14357,-118.89038
404M05104,404M05104,34.19186,-118.8026
404M05106,404M05106,34.1404,-118.84941
404M05107,404M05107,34.14556,-118.90208
404M05108,404M05108,34.16417,-118.81047
404M05109,404M05109,34.18125,-118.74512
404M05112,404M05112,34.1173,-118.88605
404M05113,404M05113,34.19061,-118.72953
404M05115,404M05115,34.14725,-118.91773
404M05116,404M05116,34.15337,-118.84291
404M05118,404M05118,34.14755,-118.86818
404M05119,404M05119,34.144,-118.89299
404M05120,404M05120,34.18279,-118.80881
404M05122,404M05122,34.14592,-118.85208
404M05123,404M05123,34.14224,-118.88332
404M05124,404M05124,34.18403,-118.7678
404M05125,404M05125,34.18645,-118.70813
404M05127,404M05127,34.14623,-118.92813
404M05128,404M05128,34.159910000000004,-118.81129
404M05132,404M05132,34.19287,-118.77937
404M05134,404M05134,34.15195,-118.91888
404M05135,404M05135,34.14478,-118.89839
404M05136,404M05136,34.18008,-118.78875
404M05138,404M05138,34.13686,-118.8513
404M05139,404M05139,34.14294,-118.88683
404M05140,404M05140,34.17795,-118.76091
404M05141,404M05141,34.17217,-118.70085
404M05144,404M05144,34.14099,-118.87704
404M05145,404M05145,34.20118,-118.75781
404M05147,404M05147,34.14553,-118.92333000000001
404M05148,404M05148,34.15225,-118.83168
404M05151,404M05151,34.11061,-118.92046
404M05152,404M05152,34.19467,-118.78771
404M05154,404M05154,34.14524,-118.83716
404M05155,404M05155,34.12835,-118.89523
404M05156,404M05156,34.17028,-118.78787
404M05157,404M05157,34.18113,-118.69522
404M05159,404M05159,34.09899,-118.92861
404M05160,404M05160,34.11689,-118.90731
404M05161,404M05161,34.20339,-118.72311
404M05163,404M05163,34.14643,-118.92716
404M05164,404M05164,34.15692,-118.84619000000001
404M05166,404M05166,34.14798,-118.91176
404M05167,404M05167,34.14367,-118.89146
404M05168,404M05168,34.19469,-118.80216
404M05170,404M05170,34.140860000000004,-118.85704
404M05171,404M05171,34.14691,-118.90529
404M05172,404M05172,34.15828,-118.80692
404M05173,404M05173,34.17489,-118.74419
404M05176,404M05176,34.12063,-118.87741
404M05177,404M05177,34.20338,-118.71435
404M05179,404M05179,34.14656,-118.9204
404M05180,404M05180,34.14916,-118.85413
404M05182,404M05182,34.1524,-118.92871
404M05183,404M05183,34.14419,-118.8955
404M05184,404M05184,34.1884,-118.78705
404M05186,404M05186,34.14625,-118.85049
404M05187,404M05187,34.14269,-118.884
404M05188,404M05188,34.18151,-118.76186
404M05189,404M05189,34.17142,-118.72373
404M05191,404M05191,34.14564,-118.92918
404M05192,404M05192,34.16245,-118.81082
404M05195,404M05195,34.11655,-118.94885
404M05196,404M05196,34.19894,-118.76396
404M05198,404M05198,34.14517,-118.83638
404M05199,404M05199,34.14505,-118.89972
404M05200,404M05200,34.17543,-118.80541
404M05203,404M05203,34.14182,-118.8828
404M05204,404M05204,34.17535,-118.76275
404M05205,404M05205,34.17243,-118.70322
404M05208,404M05208,34.14415,-118.87094
404M05209,404M05209,34.19626,-118.7477
404M05211,404M05211,34.14584,-118.92197
404M05212,404M05212,34.15663,-118.82694
404M05215,404M05215,34.12133,-118.91891
404M05216,404M05216,34.19574,-118.78774
404M05218,404M05218,34.14541,-118.83908
404M05219,404M05219,34.1462,-118.90417
404M05220,404M05220,34.1779,-118.78898
404M05221,404M05221,34.18426,-118.68572
404M05223,404M05223,34.10469,-118.92907
404M05224,404M05224,34.11626,-118.89768
404M05225,404M05225,34.19806,-118.70904
404M05227,404M05227,34.14639,-118.926
404M05228,404M05228,34.14727,-118.84836
404M05230,404M05230,34.148,-118.91225
404M05231,404M05231,34.14342,-118.88913
404M05232,404M05232,34.18474,-118.80884
404M05234,404M05234,34.1394,-118.85729
404M05235,404M05235,34.1475,-118.90766
404M05236,404M05236,34.18091,-118.76953
404M05237,404M05237,34.17047,-118.74263
404M05240,404M05240,34.09643,-118.90755
404M05241,404M05241,34.21559,-118.74214
404M05243,404M05243,34.14691,-118.91952
404M05244,404M05244,34.16143,-118.85172
404M05246,404M05246,34.14782,-118.91631
404M05247,404M05247,34.1443,-118.89611
404M05248,404M05248,34.1866,-118.79246
404M05250,404M05250,34.14444,-118.85779
404M05251,404M05251,34.14311,-118.88748
404M05252,404M05252,34.18604,-118.77329
404M05253,404M05253,34.17268,-118.73003
404M05256,404M05256,34.15942,-118.8184
404M05260,404M05260,34.18985,-118.75945
404M05262,404M05262,34.12936,-118.85563
404M05263,404M05263,34.14514,-118.90016
404M05264,404M05264,34.17838,-118.80819
404M05267,404M05267,34.14093,-118.88011
404M05268,404M05268,34.16953,-118.7626
404M05269,404M05269,34.19013,-118.69822
404M05272,404M05272,34.14091,-118.88106
404M05273,404M05273,34.21038,-118.724
404M05276,404M05276,34.16739,-118.81411
404M05279,404M05279,34.12118,-118.93948
404M05280,404M05280,34.20599,-118.76855
404M05282,404M05282,34.13246,-118.85356
404M05283,404M05283,34.12999,-118.90299
404M05284,404M05284,34.1696,-118.80831
404M05285,404M05285,34.18387,-118.69645
404M05288,404M05288,34.12802,-118.86994
404M05289,404M05289,34.20367,-118.74075
404M05291,404M05291,34.14585,-118.9244
404M05292,404M05292,34.14783,-118.82619
404M05294,404M05294,34.14768,-118.90947
404M05295,404M05295,34.11809,-118.91503
404M05296,404M05296,34.19722,-118.80034
404M05298,404M05298,34.14688,-118.84299
404M05299,404M05299,34.14574,-118.90274
404M05300,404M05300,34.16659,-118.802
404M05301,404M05301,34.16969,-118.69419
404M05303,404M05303,34.09638,-118.92504
404M05304,404M05304,34.11892,-118.87527
404M05305,404M05305,34.19458,-118.73012
404M05307,404M05307,34.14767,-118.91662
404M05308,404M05308,34.14733,-118.8456
404M05310,404M05310,34.14804,-118.91303
404M05311,404M05311,34.14424,-118.89478
404M05312,404M05312,34.18918,-118.79938
404M05314,404M05314,34.14565,-118.84996
404M05315,404M05315,34.14722,-118.90651
404M05316,404M05316,34.18654,-118.76071
404M05317,404M05317,34.17992,-118.70789
404M05319,404M05319,34.14626,-118.92801
404M05320,404M05320,34.17061,-118.81255
404M05321,404M05321,34.21878,-118.74783
404M05324,404M05324,34.19745,-118.77627
404M05326,404M05326,34.14813,-118.9154
404M05327,404M05327,34.1446,-118.89758
404M05328,404M05328,34.18194,-118.78925
404M05330,404M05330,34.14503,-118.85768
404M05331,404M05331,34.14275,-118.88535
404M05332,404M05332,34.17846,-118.76813
404M05333,404M05333,34.1732,-118.69949
404M05336,404M05336,34.1411,-118.88178
404M05337,404M05337,34.20388,-118.75089
404M05339,404M05339,34.14553,-118.92327
404M05340,404M05340,34.15742,-118.82248
404M05343,404M05343,34.10731,-118.93607
404M05344,404M05344,34.18995,-118.78667
404M05346,404M05346,34.14686,-118.84939
404M05347,404M05347,34.12815,-118.88912
404M05348,404M05348,34.17085,-118.78679
404M05349,404M05349,34.17851,-118.69532
404M05351,404M05351,34.10274,-118.94054
404M05352,404M05352,34.13575,-118.87779
404M05353,404M05353,34.2,-118.73769
404M05355,404M05355,34.14619,-118.92503
404M05356,404M05356,34.15435,-118.84407
404M05358,404M05358,34.14794,-118.91091
404M05359,404M05359,34.14357,-118.89028
404M05360,404M05360,34.19032,-118.80132
404M05362,404M05362,34.1399,-118.84949
404M05363,404M05363,34.14695,-118.90552
404M05364,404M05364,34.16345,-118.81067
404M05365,404M05365,34.18291,-118.74544
404M05368,404M05368,34.11907,-118.8794
404M05369,404M05369,34.19966,-118.71059
404M05371,404M05371,34.14721,-118.91804
404M05372,404M05372,34.15727,-118.86132
404M05374,404M05374,34.15561,-118.86766
404M05375,404M05375,34.14394,-118.89223
404M05376,404M05376,34.18259,-118.80874
404M05378,404M05378,34.14573,-118.85282
404M05379,404M05379,34.14277,-118.88512
404M05380,404M05380,34.18697,-118.76712
404M05381,404M05381,34.18423,-118.70838
404M05383,404M05383,34.14607,-118.92841
404M05384,404M05384,34.15852,-118.81192
404M05388,404M05388,34.19393,-118.76664
404M05390,404M05390,34.15369,-118.92646
404M05391,404M05391,34.14481,-118.89855
404M05392,404M05392,34.18041,-118.78859
404M05395,404M05395,34.14277,-118.8863
404M05396,404M05396,34.17838,-118.76122
404M05397,404M05397,34.17022,-118.70329
404M05400,404M05400,34.14107,-118.87713
404M05401,404M05401,34.20005,-118.75517
404M05403,404M05403,34.14557,-118.92393
404M05404,404M05404,34.15509,-118.83019
404M05407,404M05407,34.10695,-118.92589
404M05408,404M05408,34.19897,-118.79056
404M05410,404M05410,34.14534,-118.83829
404M05411,404M05411,34.14592,-118.90342
404M05412,404M05412,34.16976,-118.788
404M05413,404M05413,34.18446,-118.70108
404M05415,404M05415,34.09895,-118.93966
404M05416,404M05416,34.11783,-118.91381
404M05417,404M05417,34.20994,-118.72268
404M05419,404M05419,34.14642,-118.92662
404M05420,404M05420,34.15211,-118.84165
404M05422,404M05422,34.14797,-118.91162
404M05423,404M05423,34.14358,-118.89123
404M05424,404M05424,34.2007,-118.7931
404M05426,404M05426,34.14169,-118.85762
404M05427,404M05427,34.14704,-118.90603
404M05428,404M05428,34.16118,-118.80717
404M05429,404M05429,34.17786,-118.74481
404M05432,404M05432,34.10441,-118.89892
404M05433,404M05433,34.20196,-118.71847
404M05435,404M05435,34.14666,-118.92018
404M05436,404M05436,34.15101,-118.85524
404M05438,404M05438,34.15309,-118.92448
404M05439,404M05439,34.14421,-118.89512
404M05440,404M05440,34.18887,-118.78679
404M05442,404M05442,34.14639,-118.85008
404M05443,404M05443,34.1428,-118.88452
404M05444,404M05444,34.18027,-118.76174
404M05445,404M05445,34.16836,-118.72407
404M05447,404M05447,34.14556,-118.92953
404M05448,404M05448,34.16043,-118.81108
404M05451,404M05451,34.11689,-118.94862
404M05452,404M05452,34.19402,-118.75875
404M05454,404M05454,34.14508,-118.8353
404M05455,404M05455,34.14529,-118.90086
404M05456,404M05456,34.17412,-118.80594
404M05459,404M05459,34.14196,-118.88298
404M05460,404M05460,34.17453,-118.76327
404M05461,404M05461,34.17547,-118.70559
404M05464,404M05464,34.13049,-118.86772
404M05465,404M05465,34.19477,-118.74639
404M05467,404M05467,34.14594,-118.92174
404M05468,404M05468,34.14895,-118.8282
404M05470,404M05470,34.14774,-118.90815
404M05471,404M05471,34.12373,-118.92268
404M05472,404M05472,34.20014,-118.79268
404M05474,404M05474,34.14564,-118.84091
404M05475,404M05475,34.14631,-118.90429
404M05476,404M05476,34.17476,-118.78748
404M05477,404M05477,34.18338,-118.68649
404M05479,404M05479,34.10388,-118.93086
404M05480,404M05480,34.11684,-118.90117
404M05481,404M05481,34.19695,-118.70869
404M05483,404M05483,34.14638,-118.92573
404M05484,404M05484,34.14719,-118.84862
404M05486,404M05486,34.14799,-118.91199
404M05487,404M05487,34.14403,-118.89344
404M05488,404M05488,34.18082,-118.80283
404M05490,404M05490,34.14549,-118.85376
404M05491,404M05491,34.14742,-118.90733
404M05492,404M05492,34.17922,-118.76956
404M05493,404M05493,34.17952,-118.72613
404M05496,404M05496,34.09889,-118.90778
404M05497,404M05497,34.21566,-118.74105
404M05499,404M05499,34.14696,-118.91936
404M05500,404M05500,34.16119,-118.85164
404M05502,404M05502,34.14812,-118.91468
404M05503,404M05503,34.14438,-118.89648
404M05504,404M05504,34.18558,-118.79174
404M05506,404M05506,34.14379,-118.85782
404M05507,404M05507,34.14325,-118.88824
404M05508,404M05508,34.16898,-118.77741
404M05509,404M05509,34.17468,-118.72977
404M05512,404M05512,34.15784,-118.82089
404M05516,404M05516,34.19657,-118.76528
404M05518,404M05518,34.13529,-118.8523
404M05519,404M05519,34.1451,-118.89997
404M05520,404M05520,34.17683,-118.80907
404M05523,404M05523,34.14102,-118.87902
404M05524,404M05524,34.16982,-118.76268
404M05525,404M05525,34.13092,-118.9172
404M05527,404M05527,34.13246,-118.90462
404M05528,404M05528,34.13281,-118.86585
404M05530,404M05530,34.12435,-118.92584
404M05533,404M05533,34.14731,-118.84448
404M05534,404M05534,34.14809,-118.91399
404M05535,404M05535,34.18147,-118.76822
404M05536,404M05536,34.18333,-118.72842
404M05537,404M05537,34.18821,-118.79665
404M05538,404M05538,34.14297,-118.85775
404M05539,404M05539,34.18989,-118.702
404M05540,404M05540,34.1269,-118.92926
404M05542,404M05542,34.13153,-118.85447
404M05543,404M05543,34.20908,-118.74507
404M05544,404M05544,34.14353,-118.88975
404M05547,404M05547,34.14735,-118.84629
404M05549,404M05549,34.14246,-118.8836
404M05550,404M05550,34.17276,-118.81194
404M05552,404M05552,34.18361,-118.79063
404M05553,404M05553,34.13784,-118.85049
404M05554,404M05554,34.17644,-118.69763
404M05556,404M05556,34.19398,-118.78753
404M05557,404M05557,34.144,-118.84969
404M05558,404M05558,34.09859,-118.93148
404M05559,404M05559,34.1993,-118.73623
404M05560,404M05560,34.14357,-118.8909
404M05561,404M05561,34.16663,-118.80966
404M05562,404M05562,34.14701,-118.91915
404M05564,404M05564,34.1428,-118.88453
404M05565,404M05565,34.1621,-118.81657
404M05568,404M05568,34.1461,-118.86919
404M05570,404M05570,34.19866,-118.78947
404M05571,404M05571,34.10468,-118.93171
404M05572,404M05572,34.14795,-118.91115
404M05573,404M05573,34.16084,-118.80232
404M05574,404M05574,34.17262,-118.74323
404M05575,404M05575,34.14682,-118.91977
