,SampleID2,SampleID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,Comments,version_number,RefCalVal,SiteSetSample2
2270,SMC02933_06/01/10_1,SMC02933_6/1/10_1,SMC02933,6/1/2010,1,"Microalgae, Integrated",600,0,331757773.7,39,9,48,NA,0.548770554,0.744206926,0.677510108,,2.5.2,,Intermediate
2271,SMC02936_06/18/13_1,SMC02936_6/18/13_1,SMC02936,6/18/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,5282660.179,25,9,34,NA,0.528803487,0.665953246,0.518259026,,2.5.2,,Stressed
2272,SMC02947_07/12/11_1,SMC02947_7/12/11_1,SMC02947,7/12/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.01E+11,18,18,36,NA,0.716821818,0.674578356,0.661958898,,2.5.2,,Stressed
2273,SMC02972_07/18/12_1,SMC02972_7/18/12_1,SMC02972,7/18/2012,1,"Microalgae, Integrated",600,0,12039.86134,18,3,21,NA,0.94406146,1.308726725,1.135006279,,2.5.2,Cal,Reference
2274,SMC02976_07/25/14_1,SMC02976_7/25/14_1,SMC02976,7/25/2014,1,"Microalgae, Integrated",600,0,16200423,23,15,38,NA,1.172683201,1.244233518,1.159878008,,2.5.2,,Intermediate
2275,SMC02976_07/27/10_1,SMC02976_7/27/10_1,SMC02976,7/27/2010,1,"Microalgae, Integrated",600,0,19650714.23,23,9,32,NA,1.148586418,1.024405561,1.084340196,,2.5.2,,Intermediate
2276,SMC02984_06/23/10_1,SMC02984_6/23/10_1,SMC02984,6/23/2010,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,37525935556,24,24,48,NA,0.496642549,0.724750231,0.57589006,,2.5.2,,Stressed
2277,SMC02988_06/12/14_1,SMC02988_6/12/14_1,SMC02988,6/12/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",1198,4,1848720763,35,26,61,NA,0.831798204,1.039725608,0.813840985,,2.5.2,,NA
2278,SMC02996_06/11/14_1,SMC02996_6/11/14_1,SMC02996,6/11/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1072105674,32,23,55,NA,0.581601767,0.721619431,0.57613836,,2.5.2,,Stressed
2279,SMC03011_06/13/13_1,SMC03011_6/13/13_1,SMC03011,6/13/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,4774214416,37,22,59,NA,0.610883603,1.065210199,0.560483513,,2.5.2,,Stressed
2280,SMC03110_07/26/11_1,SMC03110_7/26/11_1,SMC03110,7/26/2011,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,45162532716,33,17,50,NA,0.314331275,0.764331721,0.407271023,,2.5.2,,Intermediate
2281,SMC03133_06/02/10_1,SMC03133_6/2/10_1,SMC03133,6/2/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,71802098037,16,21,37,NA,0.644461201,0.619662813,0.615046754,,2.5.2,,Stressed
2282,SMC03216_07/27/11_1,SMC03216_7/27/11_1,SMC03216,7/27/2011,1,"Microalgae, Integrated",600,0,98189.35604,25,5,30,NA,0.983594137,0.578184977,0.984617103,,2.5.2,,Intermediate
2283,SMC03222_07/11/12_1,SMC03222_7/11/12_1,SMC03222,7/11/2012,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1.43E+11,23,30,53,NA,0.681119964,0.879723232,0.719177138,,2.5.2,,Stressed
2284,SMC03234_06/28/11_1,SMC03234_6/28/11_1,SMC03234,6/28/2011,1,"Macroalgae, Microalgae, Integrated",600,0,61292065761,41,13,54,NA,0.992982412,1.032522306,1.003656034,,2.5.2,Cal,Reference
2285,SMC03268_05/27/14_1,SMC03268_5/27/14_1,SMC03268,5/27/2014,1,"Microalgae, Integrated",600,0,32361236,57,16,73,NA,0.257988177,0.789370883,0.194838448,,2.5.2,,Stressed
2286,SMC03268_05/28/09_1,SMC03268_5/28/09_1,SMC03268,5/28/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,72156905376,25,19,44,NA,0.326753969,0.723312431,0.460924173,,2.5.2,,Stressed
2287,SMC03280_08/11/11_1,SMC03280_8/11/11_1,SMC03280,8/11/2011,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,10,4009630758,29,20,49,NA,1.094679658,1.065052353,1.050676142,,2.5.2,Cal,Reference
2288,SMC03304_06/29/11_1,SMC03304_6/29/11_1,SMC03304,6/29/2011,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,2.35E+11,25,25,50,NA,0.633069297,0.999846488,0.687376715,,2.5.2,,Stressed
2289,SMC03401_07/08/13_1,SMC03401_7/8/13_1,SMC03401,7/8/2013,1,"Microalgae, Epiphyte, Integrated",600,5,1037228.128,38,9,47,NA,0.716067745,0.911116566,0.689801992,,2.5.2,,Intermediate
2290,SMC03438_07/02/12_1,SMC03438_7/2/12_1,SMC03438,7/2/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.50E+11,25,13,38,NA,0.635875856,0.85818053,0.598657549,,2.5.2,,Intermediate
2291,SMC03452_06/13/12_1,SMC03452_6/13/12_1,SMC03452,6/13/2012,1,"Macroalgae, Microalgae, Integrated",600,0,4.11E+19,21,2,23,NA,1.006323641,0,0.928915955,,2.5.2,Cal,Reference
2292,SMC03510_07/15/14_1,SMC03510_7/15/14_1,SMC03510,7/15/2014,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,86,86816489.3,48,16,64,NA,0.201384562,0.942245003,0.202457175,,2.5.2,,Intermediate
2293,SMC03510_07/21/11_1,SMC03510_7/21/11_1,SMC03510,7/21/2011,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,89469526421,32,10,42,NA,0.189425759,0.52417978,0.359066218,,2.5.2,,Intermediate
2294,SMC03523_06/11/13_1,SMC03523_6/11/13_1,SMC03523,6/11/2013,1,"Microalgae, Epiphyte, Integrated",601,62,7222296.383,31,15,46,NA,0.420048275,0.849193535,0.308852145,,2.5.2,,Stressed
2295,SMC03523_06/11/13_2,SMC03523_6/11/13_2,SMC03523,6/11/2013,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,291218118.7,32,19,51,NA,0.519377316,0.817337848,0.457330054,,2.5.2,,Stressed
2296,SMC03533_06/01/10_1,SMC03533_6/1/10_1,SMC03533,6/1/2010,1,"Epiphyte, Macroalgae, Microalgae, Integrated",343,200,149875986,29,3,32,NA,0.567752575,0.164036391,0.660478805,,2.5.2,,Intermediate
2297,SMC03687_06/02/10_1,SMC03687_6/2/10_1,SMC03687,6/2/2010,1,"Microalgae, Integrated",600,0,341148715,20,12,32,NA,0.397746785,0.66114065,0.517214395,,2.5.2,,Stressed
2298,SMC03737_07/06/12_1,SMC03737_7/6/12_1,SMC03737,7/6/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.25E+11,13,42,55,NA,0.999295789,0.866918161,0.986026649,,2.5.2,,Stressed
2299,SMC03929_07/05/12_1,SMC03929_7/5/12_1,SMC03929,7/5/2012,1,"Macroalgae, Microalgae, Integrated",600,0,42650424339,34,6,40,NA,0.442270907,0.247175245,0.388840554,,2.5.2,,Stressed
2300,SMC03971_07/11/11_1,SMC03971_7/11/11_1,SMC03971,7/11/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,75008405636,28,25,53,NA,0.664542259,0.813742725,0.495874673,,2.5.2,,Stressed
2301,SMC03984_06/18/12_1,SMC03984_6/18/12_1,SMC03984,6/18/2012,1,"Microalgae, Integrated",600,0,250366.0707,28,10,38,NA,1.024797919,0.807873143,0.919787625,,2.5.2,,Intermediate
2302,SMC03988_06/29/11_1,SMC03988_6/29/11_1,SMC03988,6/29/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,50286773755,28,12,40,NA,0.620746168,0.357179775,0.594888792,,2.5.2,,Stressed
2303,SMC04000_07/30/12_1,SMC04000_7/30/12_1,SMC04000,7/30/2012,1,"Microalgae, Integrated",600,0,541509.7281,16,14,30,NA,1.20877982,1.114096675,1.15506295,,2.5.2,,Intermediate
2304,SMC04008_06/19/12_1,SMC04008_6/19/12_1,SMC04008,6/19/2012,1,"Microalgae, Macroalgae, Integrated",600,0,1.76E+14,31,15,46,NA,0.528744508,0.620235317,0.481897593,,2.5.2,,Stressed
2305,SMC04047_05/14/09_1,SMC04047_5/14/09_1,SMC04047,5/14/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,12797992058,20,11,31,NA,1.252113946,1.098212546,1.235933651,,2.5.2,,Intermediate
2306,SMC04054_05/27/09_1,SMC04054_5/27/09_1,SMC04054,5/27/2009,1,"Microalgae, Integrated",600,0,6101370.015,44,4,48,NA,0.451203692,0.184073998,0.466685739,,2.5.2,,Stressed
2307,SMC04121_07/09/12_1,SMC04121_7/9/12_1,SMC04121,7/9/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,32794859.77,22,16,38,NA,0.440783461,0.696030285,0.552059169,,2.5.2,,Stressed
2308,SMC04132_06/11/12_1,SMC04132_6/11/12_1,SMC04132,6/11/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2.53E+11,24,35,59,NA,0.487067642,0.882681728,0.49213029,,2.5.2,,Stressed
2309,SMC04132_06/11/12_2,SMC04132_6/11/12_2,SMC04132,6/11/2012,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.56E+11,26,43,69,NA,0.354950752,0.891517955,0.403026682,,2.5.2,,Stressed
2310,SMC04134_07/26/11_1,SMC04134_7/26/11_1,SMC04134,7/26/2011,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,34296115661,38,13,51,NA,0.510260616,1.161349501,0.627057749,,2.5.2,,Intermediate
2311,SMC04175_06/11/09_1,SMC04175_6/11/09_1,SMC04175,6/11/2009,1,"Macroalgae, Microalgae, Integrated",600,0,2905920620,24,10,34,NA,0.687515917,0.787807825,0.781867053,,2.5.2,,Intermediate
2312,SMC04204_07/11/12_1,SMC04204_7/11/12_1,SMC04204,7/11/2012,1,"Microalgae, Integrated",600,0,555965.9639,20,12,32,NA,0.91970473,0.91141029,0.878227598,,2.5.2,Cal,Reference
2313,SMC04239_06/11/09_1,SMC04239_6/11/09_1,SMC04239,6/11/2009,1,"Microalgae, Macroalgae, Integrated",600,0,75092095920,22,20,42,NA,1.053473222,0.697602859,0.951553535,,2.5.2,,Intermediate
2314,SMC04294_07/11/13_1,SMC04294_7/11/13_1,SMC04294,7/11/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,14,981416.5309,45,10,55,NA,0.425923432,0.966762686,0.481251264,,2.5.2,,Stressed
2315,SMC04308_06/17/09_1,SMC04308_6/17/09_1,SMC04308,6/17/2009,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,62193924154,19,8,27,NA,0.585706514,0.267959959,0.676360235,,2.5.2,,Stressed
2316,SMC04383_05/19/14_1,SMC04383_5/19/14_1,SMC04383,5/19/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,101,34983988477,46,29,75,NA,0.796198656,0.968642171,0.805391386,,2.5.2,Cal,Reference
2317,SMC04383_06/09/10_1,SMC04383_6/9/10_1,SMC04383,6/9/2010,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,18321457806,30,12,42,NA,1.102503531,1.083759008,1.175953336,,2.5.2,,Reference
2318,SMC04399_06/11/09_1,SMC04399_6/11/09_1,SMC04399,6/11/2009,1,"Microalgae, Integrated",600,0,85121705.8,31,8,39,NA,0.495360805,0.765693996,0.629090949,,2.5.2,,Intermediate
2319,SMC04426_07/25/11_1,SMC04426_7/25/11_1,SMC04426,7/25/2011,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,1.33E+11,36,13,49,NA,0.851452761,1.184291687,1.027784583,,2.5.2,,Intermediate
2320,SMC04441_07/19/13_1,SMC04441_7/19/13_1,SMC04441,7/19/2013,1,"Microalgae, Epiphyte, Integrated",600,8,37297.9027,49,14,63,NA,0.594440622,1.021436082,0.524790949,,2.5.2,,Stressed
2321,SMC04524_07/09/13_1,SMC04524_7/9/13_1,SMC04524,7/9/2013,1,"Microalgae, Macroalgae, Integrated",600,0,476453234.9,41,8,49,NA,1.087289976,0.633851058,1.03345502,,2.5.2,Cal,Reference
2322,SMC04532_07/11/12_1,SMC04532_7/11/12_1,SMC04532,7/11/2012,1,"Microalgae, Integrated",600,0,7256115.627,31,46,77,NA,0.466184262,0.861058401,0.485958028,,2.5.2,,Stressed
2323,SMC04600_07/08/14_1,SMC04600_7/8/14_1,SMC04600,7/8/2014,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,188,2012367410,49,12,61,NA,0.392028365,0.65127929,0.334903908,,2.5.2,,Intermediate
2324,SMC04661_07/16/14_1,SMC04661_7/16/14_1,SMC04661,7/16/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,99,15002646674,17,32,49,NA,0.858701415,0.903912943,0.946849141,,2.5.2,,Intermediate
2325,SMC04661_07/18/11_1,SMC04661_7/18/11_1,SMC04661,7/18/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,21940661169,41,14,55,NA,0.64388459,0.697291455,0.629504206,,2.5.2,,Intermediate
2326,SMC04682_07/25/11_1,SMC04682_7/25/11_1,SMC04682,7/25/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,58511277830,51,8,59,NA,0.561342698,1.175516461,0.842105821,,2.5.2,,Intermediate
2327,SMC04749_06/23/09_1,SMC04749_6/23/09_1,SMC04749,6/23/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,1.10E+11,24,13,37,NA,0.512469123,0.595400138,0.605961793,,2.5.2,,Stressed
2328,SMC04756_05/21/14_1,SMC04756_5/21/14_1,SMC04756,5/21/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,104,1.15E+11,41,23,64,NA,0.330478957,0.659535113,0.303114682,,2.5.2,,Stressed
2329,SMC04756_07/07/10_1,SMC04756_7/7/10_1,SMC04756,7/7/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,8660983553,32,15,47,NA,0.416029155,0.402648439,0.369182377,,2.5.2,,Stressed
2330,SMC04795_07/14/11_1,SMC04795_7/14/11_1,SMC04795,7/14/2011,1,"Microalgae, Macroalgae, Integrated",600,0,13734668.38,21,5,26,NA,0.874373929,0.402648439,0.819157946,,2.5.2,Cal,Reference
2331,SMC04806_07/11/13_1,SMC04806_7/11/13_1,SMC04806,7/11/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,28081012055,31,35,66,NA,0.669829538,1.05667294,0.700601045,,2.5.2,,Stressed
2332,SMC04880_06/06/12_1,SMC04880_6/6/12_1,SMC04880,6/6/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,5772070998,32,22,54,NA,0.802712006,0.992329697,0.769614024,,2.5.2,,Intermediate
2333,SMC04932_07/12/10_1,SMC04932_7/12/10_1,SMC04932,7/12/2010,1,"Microalgae, Integrated",600,0,37784396.88,43,7,50,NA,0.305316614,0.578184977,0.221499009,,2.5.2,,Stressed
2334,SMC04934_07/12/13_1,SMC04934_7/12/13_1,SMC04934,7/12/2013,1,"Microalgae, Macroalgae, Integrated",601,0,10065121.74,48,8,56,NA,0.239019941,0.956341096,0.268458109,,2.5.2,,Stressed
2335,SMC04972_07/01/13_1,SMC04972_7/1/13_1,SMC04972,7/1/2013,1,"Microalgae, Integrated",600,0,5495.509628,31,2,33,NA,0.706302516,0,0.712403848,,2.5.2,,Intermediate
2336,SMC05020_07/15/13_1,SMC05020_7/15/13_1,SMC05020,7/15/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1604741464,17,12,29,NA,0.884479019,0.885506138,0.939263612,,2.5.2,,Intermediate
2337,SMC05109_05/07/14_1,SMC05109_5/7/14_1,SMC05109,5/7/2014,1,Integrated,600,0,0,37,0,37,NA,0.483699009,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
2338,SMC05109_05/07/14_2,SMC05109_5/7/14_2,SMC05109,5/7/2014,2,"Microalgae, Integrated",600,0,9912722,41,33,74,NA,0.419279585,0.938020601,0.40437131,,2.5.2,,Stressed
2339,SMC05109_06/23/09_1,SMC05109_6/23/09_1,SMC05109,6/23/2009,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,14455479462,16,21,37,NA,0.600580139,0.6788053,0.681133435,,2.5.2,,Stressed
2340,SMC05146_07/10/12_1,SMC05146_7/10/12_1,SMC05146,7/10/2012,1,"Macroalgae, Microalgae, Integrated",600,0,33527334.99,32,8,40,NA,0.711499331,0.807873143,0.761573338,,2.5.2,,Intermediate
2341,SMC05165_06/22/11_1,SMC05165_6/22/11_1,SMC05165,6/22/2011,1,"Macroalgae, Microalgae, Integrated",600,0,1446737334,33,7,40,NA,0.626040069,1.049558529,0.71190774,,2.5.2,,Stressed
2342,SMC05165_07/12/11_2,SMC05165_7/12/11_2,SMC05165,7/12/2011,2,"Microalgae, Macroalgae, Integrated",600,0,1450492886,30,7,37,NA,0.864818247,0.995528569,0.973691554,,2.5.2,,Stressed
2343,SMC05199_07/06/11_1,SMC05199_7/6/11_1,SMC05199,7/6/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,87685612969,26,12,38,NA,0.889520671,0.6931141,0.86810701,,2.5.2,,Intermediate
2344,SMC05230_07/02/12_1,SMC05230_7/2/12_1,SMC05230,7/2/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,101,14433534959,42,23,65,NA,0.271648498,0.919745129,0.275324329,,2.5.2,,Stressed
2345,SMC05243_06/10/10_1,SMC05243_6/10/10_1,SMC05243,6/10/2010,1,Integrated,600,0,0,51,0,51,NA,0.642200022,NA,NA,Warning - Only Diatom data present,2.5.2,Cal,Reference
2346,SMC05296_06/26/12_1,SMC05296_6/26/12_1,SMC05296,6/26/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,21941875863,24,18,42,NA,0.947961606,1.162100123,1.064762842,,2.5.2,,Intermediate
2347,SMC05332_06/11/12_1,SMC05332_6/11/12_1,SMC05332,6/11/2012,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,10974096238,28,19,47,NA,0.548060137,0.63550564,0.499974732,,2.5.2,,Stressed
2348,SMC05379_06/15/12_1,SMC05379_6/15/12_1,SMC05379,6/15/2012,1,"Microalgae, Epiphyte, Integrated",600,200,4602918.654,20,45,65,NA,0.565494135,0.834117619,0.516967253,,2.5.2,,Stressed
2349,SMC05402_07/28/11_1,SMC05402_7/28/11_1,SMC05402,7/28/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,58766121293,29,10,39,NA,0.823434712,0.854116503,0.880950858,,2.5.2,,Intermediate
2350,SMC05407_07/21/11_1,SMC05407_7/21/11_1,SMC05407,7/21/2011,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,90,5256890193,44,18,62,NA,1.017779183,1.174286588,1.018117827,,2.5.2,Cal,Reference
2351,SMC05423_06/10/10_1,SMC05423_6/10/10_1,SMC05423,6/10/2010,1,Microalgae,0,0,767685.1432,0,3,3,NA,NA,0.578184977,NA,Warning - Only Soft Body data present,2.5.2,,Stressed
2352,SMC05524_06/30/11_1,SMC05524_6/30/11_1,SMC05524,6/30/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.57E+11,35,23,58,NA,0.391232035,0.689260081,0.274039625,,2.5.2,,Stressed
2353,SMC05567_06/12/13_1,SMC05567_6/12/13_1,SMC05567,6/12/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,78,60413241.92,44,17,61,NA,0.571450806,0.863552718,0.439105454,,2.5.2,,Stressed
2354,SMC05640_06/17/13_1,SMC05640_6/17/13_1,SMC05640,6/17/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,50881731.58,50,15,65,NA,0.715470925,0.974192519,0.721060483,,2.5.2,,Intermediate
2355,SMC05694_06/26/14_1,SMC05694_6/26/14_1,SMC05694,6/26/2014,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,14765553738,29,21,50,NA,0.461072781,0.769074615,0.56485371,,2.5.2,,Stressed
2356,SMC05702_06/07/10_1,SMC05702_6/7/10_1,SMC05702,6/7/2010,1,"Microalgae, Epiphyte, Integrated",600,3,529268623.4,29,11,40,NA,0.996655312,0.247342719,0.918026582,,2.5.2,,Stressed
2357,SMC05759_05/29/14_1,SMC05759_5/29/14_1,SMC05759,5/29/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,199,2.08E+11,48,14,62,NA,0.442725575,0.813203469,0.408833807,,2.5.2,,Intermediate
2358,SMC05759_06/21/10_1,SMC05759_6/21/10_1,SMC05759,6/21/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,54834252320,27,10,37,NA,0.585742424,0.407043426,0.628773991,,2.5.2,,Intermediate
2359,SMC05764_06/19/12_1,SMC05764_6/19/12_1,SMC05764,6/19/2012,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,2.57E+20,18,17,35,NA,0.635721725,0.688492925,0.623609251,,2.5.2,,Stressed
2360,SMC05848_06/18/13_1,SMC05848_6/18/13_1,SMC05848,6/18/2013,1,"Microalgae, Macroalgae, Integrated",600,0,15246833629,42,6,48,NA,0.974413856,0.91168534,0.934319517,,2.5.2,Cal,Reference
2361,SMC05956_06/19/12_1,SMC05956_6/19/12_1,SMC05956,6/19/2012,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,2886003547,29,5,34,NA,0.492528767,0.290187411,0.552976635,,2.5.2,,Stressed
2362,SMC05968_07/01/13_1,SMC05968_7/1/13_1,SMC05968,7/1/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,4013264262,18,17,35,NA,1.068653365,0.966048861,1.027132512,,2.5.2,,Intermediate
2363,SMC06019_06/17/10_1,SMC06019_6/17/10_1,SMC06019,6/17/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,35329034682,19,22,41,NA,0.794462667,0.688687577,0.711496022,,2.5.2,,Stressed
2364,SMC06036_06/11/12_1,SMC06036_6/11/12_1,SMC06036,6/11/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2914881378,30,14,44,NA,0.414286933,0.894916694,0.390193376,,2.5.2,,Stressed
2365,SMC06044_06/17/13_1,SMC06044_6/17/13_1,SMC06044,6/17/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2241952720,19,6,25,NA,0.713477391,0.407567931,0.796214013,,2.5.2,,Intermediate
2366,SMC06079_06/26/13_1,SMC06079_6/26/13_1,SMC06079,6/26/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",601,100,12703781035,32,20,52,NA,0.667764056,0.897320623,0.715778298,,2.5.2,,Stressed
2367,SMC06079_06/26/13_2,SMC06079_6/26/13_2,SMC06079,6/26/2013,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2541147256,41,12,53,NA,0.598927346,0.713259878,0.505288604,,2.5.2,,Stressed
2368,SMC06188_06/11/14_1,SMC06188_6/11/14_1,SMC06188,6/11/2014,1,"Microalgae, Macroalgae, Integrated",600,0,16742633,50,11,61,NA,0.534780972,0.773461096,0.462298018,,2.5.2,,NA
2369,SMC06216_05/26/09_1,SMC06216_5/26/09_1,SMC06216,5/26/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,58109377860,18,27,45,NA,0.892533285,0.963693305,0.952266833,,2.5.2,,Intermediate
2370,SMC06216_06/03/14_1,SMC06216_6/3/14_1,SMC06216,6/3/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,300,5334847874,40,26,66,NA,0.73240367,1.100514176,0.691342403,,2.5.2,,Intermediate
2371,SMC06252_06/12/14_1,SMC06252_6/12/14_1,SMC06252,6/12/2014,1,"Macroalgae, Microalgae, Integrated",600,0,111166355,31,14,45,NA,0.814513884,1.102591257,0.787019958,,2.5.2,,NA
2372,SMC06288_07/08/13_1,SMC06288_7/8/13_1,SMC06288,7/8/2013,1,"Microalgae, Integrated",600,0,4062398.585,33,4,37,NA,1.049839095,0.673332484,1.092929389,,2.5.2,,Intermediate
2373,SMC06298_07/17/12_1,SMC06298_7/17/12_1,SMC06298,7/17/2012,1,"Microalgae, Integrated",600,0,236312.2981,38,8,46,NA,0.842821097,0.886927609,0.814109655,,2.5.2,,Intermediate
2374,SMC06302_06/28/12_1,SMC06302_6/28/12_1,SMC06302,6/28/2012,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,1.20E+11,30,27,57,NA,0.413335294,0.627329578,0.245671618,,2.5.2,,Stressed
2375,SMC06356_06/10/13_1,SMC06356_6/10/13_1,SMC06356,6/10/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1008948262,39,31,70,NA,0.456071551,0.846148122,0.354456996,,2.5.2,,Stressed
2376,SMC06458_06/06/10_1,SMC06458_6/6/10_1,SMC06458,6/6/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,37132038068,25,13,38,NA,0.633691409,0.517777206,0.747932824,,2.5.2,,Stressed
2377,SMC06467_06/28/10_1,SMC06467_6/28/10_1,SMC06467,6/28/2010,1,"Microalgae, Macroalgae, Integrated",600,0,144300601.4,36,2,38,NA,0.804197329,0,0.741237788,,2.5.2,Cal,Reference
2378,SMC06496_07/09/14_1,SMC06496_7/9/14_1,SMC06496,7/9/2014,1,"Microalgae, Integrated",600,0,3170952339,30,24,54,NA,0.470607142,0.847646288,0.571486072,,2.5.2,,NA
2379,SMC06612_06/06/13_1,SMC06612_6/6/13_1,SMC06612,6/6/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1156536365,40,22,62,NA,0.391170569,0.864360924,0.407568892,,2.5.2,,Stressed
2380,SMC06653_07/01/10_1,SMC06653_7/1/10_1,SMC06653,7/1/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,200,5784423554,43,16,59,NA,0.396613597,0.664706927,0.351095958,,2.5.2,,Stressed
2381,SMC06653_07/01/10_2,SMC06653_7/1/10_2,SMC06653,7/1/2010,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,31665126803,41,18,59,NA,0.551196257,0.605751349,0.45316024,,2.5.2,,Stressed
2382,SMC06714_06/06/10_1,SMC06714_6/6/10_1,SMC06714,6/6/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,2,1.73E+11,26,5,31,NA,0.822346382,0.329317958,0.885967088,,2.5.2,,Stressed
2383,SMC06740_06/10/13_1,SMC06740_6/10/13_1,SMC06740,6/10/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1453165240,25,35,60,NA,0.47046677,0.98073651,0.624131376,,2.5.2,,Stressed
2384,SMC06794_07/18/12_1,SMC06794_7/18/12_1,SMC06794,7/18/2012,1,"Macroalgae, Microalgae, Integrated",600,0,7315158057,43,31,74,NA,0.718570065,1.095722747,0.691931349,,2.5.2,,Intermediate
2385,SMC06863_07/21/11_1,SMC06863_7/21/11_1,SMC06863,7/21/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,56050680858,41,12,53,NA,0.897202313,0.975561051,0.906124688,,2.5.2,,Intermediate
2386,SMC06904_07/08/14_1,SMC06904_7/8/14_1,SMC06904,7/8/2014,1,"Microalgae, Integrated",600,0,13942421,63,15,78,NA,0.575939598,0.942239196,0.535100441,,2.5.2,,Intermediate
